nodeId	pmid	pmcid	np	head	base	type	term	coid	section	arg_type
f4771ce263fe6abab01c5d9aeb4dca5a	33742789	PMC8459231	Chinese hamster ovary (CHO) cell line	line	Chinese hamster ovary (CHO) cell line	chinese hamster ovary (CHO)	Chinese hamster ovary	COID806780	ABSTRACT	arg1
d0b74d09fb5596f8b68d5849843205dd	33742789	PMC8459231	Chinese hamster ovary (CHO) cell line	line	Chinese hamster ovary (CHO) cell line	cell line	cell line	COID702829	ABSTRACT	arg1
594cb6d5e86783afd53910761dd3658a	33742789	PMC8459231	Chinese hamster ovary (CHO) cell line	line	Chinese hamster ovary (CHO) cell line	chinese hamster ovary (CHO)	CHO	COID806780	ABSTRACT	arg1
fb0811a8035b596c9f6b2395aa67597b	33742789	PMC8459231	Cell culture medium (CCM) composition	composition	Cell culture medium (CCM) composition	media characteristics	culture medium	COID180560	ABSTRACT	arg0
778d963a1a17df024dfc1fc01d03e0d3	33742789	PMC8459231	CQAs	CQAs	CQAs	product quality attributes	CQAs	COID162607	ABSTRACT	arg1
788b162c04d0c85ad6b220c0020c5768	33742789	PMC8459231	Cell culture medium (CCM) composition	composition	Cell culture medium (CCM) composition	cell culture parameters	Cell culture	COID293414	ABSTRACT	arg0
71407f5c7ea52dddcc8f7c009d5c7ce5	33742789	PMC8459231	critical quality attributes (CQAs)	attributes	critical quality attributes	product quality attributes	critical quality attributes	COID162607	ABSTRACT	arg1
2aaf4c85d67b1eb8a338ae928281fb25	33742789	PMC8459231	cell growth	growth	cell growth	cell culture parameters	cell growth	COID093598	ABSTRACT	arg1
4204cb61f533e0ed481789ad7777c27c	33742789	PMC8459231	manganese impurity rather than iron	iron	iron	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	ABSTRACT	arg0
8945828c70b22f68f059a4aa13435040	33742789	PMC8459231	altered glycosylation levels	levels	altered glycosylation levels	glycosylation	glycosylation	COID119643	ABSTRACT	arg1
0564ef7a058c6dcc31f52d12d33f9457	33742789	PMC8459231	prolonged viability	viability	prolonged viability	process parameters or process control	prolonged viability	COID937191	ABSTRACT	arg1
9affbfac4982583637588e8ea84e358e	33742789	PMC8459231	titer	titer	titer	overall titer or batch yield	titer	COID732378	ABSTRACT	arg1
4b7a1c65f8a0d2b06cf09b96aea03b6b	33742789	PMC8459231	manganese impurity rather than iron	impurity	manganese impurity	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	ABSTRACT	arg0
f52099245f46cfb4b395822e6a62bf74	33742789	PMC8459231	manganese impurity rather than iron	impurity	manganese impurity	process condition	impurity	COID901557	ABSTRACT	arg0
255bbbaec3b98435349888cdc8313e54	33742789	PMC8459231	the root cause for increased cell growth, titer, and prolonged viability, as well as altered glycosylation levels	cause	the root cause	process parameters or process control	prolonged viability	COID937191	ABSTRACT	arg0
4639b3a8683715e146e9d85f7823c4cd	33742789	PMC8459231	the root cause for increased cell growth, titer, and prolonged viability, as well as altered glycosylation levels	cause	the root cause	cell culture parameters	cell growth	COID093598	ABSTRACT	arg0
fa1d1dde56cd05f46f3ac6f52fa459cf	33742789	PMC8459231	the root cause for increased cell growth, titer, and prolonged viability, as well as altered glycosylation levels	cause	the root cause	overall titer or batch yield	titer	COID732378	ABSTRACT	arg0
c7d0d308574bc94a4607146d6ffc80bf	33742789	PMC8459231	the root cause for increased cell growth, titer, and prolonged viability, as well as altered glycosylation levels	cause	the root cause	glycosylation	glycosylation	COID119643	ABSTRACT	arg0
2616a5d985c52e93815bbde88c2a4d8d	33742789	PMC8459231	the medium	medium	the medium	media characteristics	medium	COID921897	ABSTRACT	arg0
7a115b5666f08579fe3b7f5641d0283a	33742789	PMC8459231	iron	iron	iron	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	ABSTRACT	arg1
e5d1c4f5f136830485106b3b4e385339	33742789	PMC8459231	high and low manganese-contaminated iron sources	sources	high and low manganese-contaminated iron sources	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
3029689b592e66c9c683aa94b48ca3c3	33742789	PMC8459231	IgG quality	quality	IgG quality	product quality attributes	quality	COID109463	RESULTS	arg1
bb9b899c130028d946505027b5ae80d3	33742789	PMC8459231	IgG quality	quality	IgG quality	antibody	IgG	COID713543	RESULTS	arg1
1f584a7906498a08fbc0bbe179da7746	33742789	PMC8459231	high and low manganese-contaminated iron sources	sources	high and low manganese-contaminated iron sources	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	RESULTS	arg0
4450fc06b2511f324eadfefb48fc1545	33742789	PMC8459231	ammonium	ammonium	ammonium	culture condition	ammonium	COID714150	RESULTS	arg0
39a1c0d29fb7a508fe32c69f7101d531	33742789	PMC8459231	cell line 3 (Figure 8b)	line	cell line 3	cell line	cell line	COID702829	RESULTS	arg0
674b8740162e1538197345ad1ff3f466	33742789	PMC8459231	fusion protein produced by cell line 3 (Figure 8b)	protein	fusion protein	recombinant protein	fusion protein	COID506208	RESULTS	arg1
6e992f2d6396c335b89265189f216112	33742789	PMC8459231	high and low manganese-contaminated FC iron sources	sources	high and low manganese-contaminated FC iron sources	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
6117e4b397c4e1dc7614d07ec2b4215c	33742789	PMC8459231	further cell lines	lines	further cell lines	cell line	cell lines	COID702829	RESULTS	arg1
5089c0a0c79dd59553a5b9adfe1776f6	33742789	PMC8459231	high and low manganese-contaminated FC iron sources	sources	high and low manganese-contaminated FC iron sources	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	RESULTS	arg0
0eac9fc7ddc267a9cf8cb2d80a3a3880	33742789	PMC8459231	cell line 3	line	cell line 3	cell line	cell line	COID702829	RESULTS	arg0
e44fdc0a09e607bd8f40dd90b03f0c03	33742789	PMC8459231	the fusion protein produced by cell line 3	protein	the fusion protein	recombinant protein	fusion protein	COID506208	RESULTS	arg1
ce5b0a2fb88cf7cde2ca90710cf00f55	33742789	PMC8459231	increasing iron amounts in CCM	amounts	increasing iron amounts	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	RESULTS	arg0
f2251b37e194c6afcd9a62d20bfa30f1	33742789	PMC8459231	Iron deficient medium	medium	Iron deficient medium	media characteristics	medium	COID921897	RESULTS	arg0
3f17f5b48068c30b50f3e4524ee6723d	33742789	PMC8459231	cell growth	growth	cell growth	cell culture parameters	cell growth	COID093598	RESULTS	arg1
9e686aa48285710c4470e027a5ff1e7c	33742789	PMC8459231	Iron deficient medium	medium	Iron deficient medium	trace metals or minerals (subset of secondary raw materials)	Iron	COID094956	RESULTS	arg0
c34575ab8f37ac3e8916189eac0c215f	33742789	PMC8459231	no titer production	production	no titer production	overall titer or batch yield	titer	COID732378	RESULTS	arg1
598637a931411902241dab10f63dbd77	33742789	PMC8459231	FCSynt indicating the positive impact of manganese on productivity (Figure 5c)	FCSynt	FCSynt	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
6498fbd4bd4471068e3e9798b8052e30	33742789	PMC8459231	productivity (Figure 5c)	productivity	productivity	process condition	productivity	COID731421	RESULTS	arg1
8d3fe571632c703743269fbbaaafb1d6	33742789	PMC8459231	attributes other than iron and ammonium levels	attributes	attributes	culture condition	ammonium	COID714150	RESULTS	arg0
bbd200910114a65c698d6b95d514b339	33742789	PMC8459231	viability	viability	viability	process parameters or process control	viability	COID222142	RESULTS	arg1
737f4a07b0558672a2fdf856d4b2630f	33742789	PMC8459231	attributes other than iron and ammonium levels	attributes	attributes	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	RESULTS	arg0
9380f1421dd6c3a4f8c45c708c540020	33742789	PMC8459231	growth	growth	growth	cell culture parameters	growth	COID203666	RESULTS	arg1
05469318d880cacac0cff9965c03720e	33742789	PMC8459231	IgG glycosylation	glycosylation	IgG glycosylation	product quality profile	IgG glycosylation	COID286158	RESULTS	arg1
933ccb05e996d6f3ca2478c4ab49f456	33742789	PMC8459231	different iron sources	sources	different iron sources	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	RESULTS	arg0
911039381b3109f445b166f254f2baf3	33742789	PMC8459231	cell line 2	line	cell line 2	cell line	cell line	COID702829	RESULTS	arg0
801c7dcf591f50e8bd1a2d27aef8a147	33742789	PMC8459231	mAb2 produced by cell line 2	mAb2	mAb2	monoclonal antibody	mAb2	COID770105	RESULTS	arg1
9e1cae55bff5e10d929a67af230e0482	33742789	PMC8459231	increasing amounts of manganese in CCM	amounts	increasing amounts	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
49a8acc9478dec484197c7732d574701	33742789	PMC8459231	prolonged viabilities (Figure 6b)	viabilities	prolonged viabilities	process parameters or process control	prolonged viabilities	COID937191	RESULTS	arg1
30432b93ae79a0b316350c884b883c5a	33742789	PMC8459231	usage of either FCPurch or FCSynt supplemented with manganese	usage	usage	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
fd64a6f8940c9c09f01a9b9a2d9c2e76	33742789	PMC8459231	a prolonged viability	viability	a prolonged viability	process parameters or process control	prolonged viability	COID937191	RESULTS	arg1
ee0954b35fb7733804c0f7f6e6a7f96e	33742789	PMC8459231	Titer profiles	profiles	Titer profiles	overall titer or batch yield	Titer	COID732378	RESULTS	arg0
95c3b3e2376105293d786e1e8ee58114	33742789	PMC8459231	only slight variations between the different tested iron sources (Figure 4c)	variations	only slight variations	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	RESULTS	arg1
ec8fd6d5c562513dfad4582568fbcbb6	33742789	PMC8459231	iron	iron	iron	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	RESULTS	arg0
f29b3b5eb187720628e4d95e973198eb	33742789	PMC8459231	protein glycosylation	glycosylation	protein glycosylation	glycosylation	glycosylation	COID119643	RESULTS	arg1
d9bbcf1cd7e361226cb8ca76089e227f	33742789	PMC8459231	manganese	manganese	manganese	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
91315f35daa7d7eb441e03692ae82baf	33742789	PMC8459231	aggregation levels	levels	aggregation levels	process condition	aggregation	COID720685	RESULTS	arg1
cd92660aac48c3d184027a7a0d256914	33742789	PMC8459231	antibody galactosylation	galactosylation	antibody galactosylation	glycosylation	antibody galactosylation	COID740922	RESULTS	arg1
85d4ac52fb9680b0e151a9ee1aadcdb1	33742789	PMC8459231	cell metabolism	metabolism	cell metabolism	biological process	metabolism	COID291079	RESULTS	arg1
945524e926d0e7af64844f3b94b7de6a	33742789	PMC8459231	the increase in cell growth	increase	the increase	cell culture parameters	cell growth	COID093598	RESULTS	arg0
17a34162f77dbb88ce80557ffb79e32d	33742789	PMC8459231	viability (Figure 1b)	viability	viability	process parameters or process control	viability	COID222142	RESULTS	arg1
b1ca3ee3106792fe9e9ac129ea4c02e5	33742789	PMC8459231	the observed changes in cell performance and CQAs	changes	the observed changes	product quality attributes	CQAs	COID162607	RESULTS	arg1
7604751081599cc41df019ca42fc0942	33742789	PMC8459231	a lower cell growth	growth	a lower cell growth	cell culture parameters	cell growth	COID093598	RESULTS	arg0
521b7792a1db791b636dbfa8f059fcce	33742789	PMC8459231	usage of FC as iron source in CCM	usage	usage	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	RESULTS	arg1
2b2e5f1467db2f97e7d7f59ca04f96b3	33804825	PMC8037477	The addition of nutrients and accumulation of metabolites in a fed-batch culture of Chinese hamster ovary (CHO) cells	addition	The addition	secondary raw materials	nutrients	COID423902	ABSTRACT	arg0
30d6aa1bf5df920db98e1ed969d6a393	33804825	PMC8037477	extracellular osmolality	osmolality	extracellular osmolality	process parameters or process control	osmolality	COID710653	ABSTRACT	arg1
520eae18fd8924123cc64ce852e5c54a	33804825	PMC8037477	Osmolality modulation using NaCl up to 470 mOsm kg-1	modulation	Osmolality modulation	process parameters or process control	Osmolality	COID710653	ABSTRACT	arg0
80c029c3961088dce614c1c029293bdc	33804825	PMC8037477	a consistently positive effect on specific antibody productivity and titre	effect	a consistently positive effect	process condition	productivity	COID731421	ABSTRACT	arg1
49ba342db40951f030639ffe479d9ac5	33804825	PMC8037477	a consistently positive effect on specific antibody productivity and titre	effect	a consistently positive effect	antibody	antibody	COID278523	ABSTRACT	arg1
2ba6c2caf0e8e3bb73b42d4e7ae03ba6	33804825	PMC8037477	specific antibody productivity	productivity	specific antibody productivity	process condition	productivity	COID731421	ABSTRACT	arg1
3c7c3a172a5d52b1acac82d4fdddee04	33804825	PMC8037477	specific antibody productivity	productivity	specific antibody productivity	antibody	antibody	COID278523	ABSTRACT	arg1
cae347c5e529f5e56676ce6e04e93ace	33804825	PMC8037477	osmolality	osmolality	osmolality	process parameters or process control	osmolality	COID710653	ABSTRACT	arg0
1f52c9ba77e46fc5c4988f97a635508f	33804825	PMC8037477	specific monoclonal antibody (mAb) productivity	productivity	specific monoclonal antibody (mAb) productivity	monoclonal antibody	monoclonal antibody	COID242255	ABSTRACT	arg1
e1e5eabf67fe6c19c21a0d8d47a1be83	33804825	PMC8037477	specific monoclonal antibody (mAb) productivity	productivity	specific monoclonal antibody (mAb) productivity	process condition	productivity	COID731421	ABSTRACT	arg1
4a8a850eb23aca1d1b7778f06e2e8dfe	33804825	PMC8037477	specific monoclonal antibody (mAb) productivity	productivity	specific monoclonal antibody (mAb) productivity	monoclonal antibody	mAb	COID242255	ABSTRACT	arg1
f53cf72381d84fdcc8ebc171a2d01cc0	33804825	PMC8037477	CHO cell growth	growth	CHO cell growth	cell culture parameters	cell growth	COID093598	ABSTRACT	arg1
f011f9295345a9a71f80b7e630bd4002	33804825	PMC8037477	CHO cell growth	growth	CHO cell growth	chinese hamster ovary (CHO)	CHO	COID806780	ABSTRACT	arg1
784d1cd839f687dec88a97c90bf4b602	33804825	PMC8037477	glycosylation	glycosylation	glycosylation	glycosylation	glycosylation	COID119643	ABSTRACT	arg1
918d412f5ec0781fa66b7d094c0fe205	33804825	PMC8037477	a spiked medium	medium	a spiked medium	media characteristics	medium	COID921897	RESULTS	arg0
d9d93a4a2c734d237f2e42aba222548a	33804825	PMC8037477	a batch CHO cell culture's performance	performance	a batch CHO cell culture's performance	cell culture parameters	cell culture	COID293414	RESULTS	arg1
679332e1bb23a4a018b722eb068b5dbc	33804825	PMC8037477	a batch CHO cell culture's performance	performance	a batch CHO cell culture's performance	process mode	batch	COID285438	RESULTS	arg1
1940616f891bb32e6aeb675b9772ec97	33804825	PMC8037477	a batch CHO cell culture's performance	performance	a batch CHO cell culture's performance	chinese hamster ovary (CHO)	CHO	COID806780	RESULTS	arg1
e8a6a4a9fc6870339541800d0e7c9bb5	33804825	PMC8037477	b4GalT	b4GalT	b4GalT	enzyme	b4GalT	COID856080	RESULTS	arg0
f0a68b5163b8de11b57f15b14b9eab54	33804825	PMC8037477	mAb galactosylation	galactosylation	mAb galactosylation	glycosylation	galactosylation	COID475750	RESULTS	arg1
d5f73b75227c65c3aa1f9ec67a506134	33804825	PMC8037477	mAb galactosylation	galactosylation	mAb galactosylation	monoclonal antibody	mAb	COID242255	RESULTS	arg1
8a8a0a56d7b2ffce2800bc3d35ef3d95	33804825	PMC8037477	b-1,4-galactosyltransferase (b4GalT)	b-1,4-galactosyltransferase	b-1,4-galactosyltransferase	enzyme	galactosyltransferase	COID703629	RESULTS	arg0
831cef10ee75f9afd6f72a0a1034d9fb	33804825	PMC8037477	hyperosmolality	hyperosmolality	hyperosmolality	process parameters or process control	hyperosmolality	COID710478	RESULTS	arg0
dbedf9f410b3271e08e92ef990812254	33804825	PMC8037477	specific cell growth rate	rate	specific cell growth rate	cell culture parameters	cell growth	COID093598	RESULTS	arg1
93371f91bac69fa70192932c745fd83e	33804825	PMC8037477	specific cell growth rate	rate	specific cell growth rate	cell culture parameters	growth rate	COID957002	RESULTS	arg1
8e8762fba3517a90d830cc59ced32131	33804825	PMC8037477	Hyperosmolality	Hyperosmolality	Hyperosmolality	process parameters or process control	Hyperosmolality	COID710478	RESULTS	arg0
ea6d0ddc35b875ef150e31e793a6024c	33804825	PMC8037477	Specific Antibody Productivity and Glycosylation	Antibody	Specific Antibody Productivity and Glycosylation	glycosylation	Glycosylation	COID119643	RESULTS	arg1
46d539ad7f50bb7a763f97f2b7439ba6	33804825	PMC8037477	Specific Antibody Productivity and Glycosylation	Antibody	Specific Antibody Productivity and Glycosylation	process condition	Productivity	COID731421	RESULTS	arg1
13f1fbca495322903cd95ec5830bc0a9	33804825	PMC8037477	Specific Antibody Productivity and Glycosylation	Antibody	Specific Antibody Productivity and Glycosylation	antibody	Antibody	COID278523	RESULTS	arg1
69f8daedff094a08814b3f94ef0d49d1	33804825	PMC8037477	The high rate of antibody synthesis and secretion	rate	The high rate	antibody	antibody	COID278523	RESULTS	arg0
90d383cec607e5ac98b5e6559c2f4e99	33804825	PMC8037477	limited antibody residence time	time	limited antibody residence time	process parameters or process control	time	COID742277	RESULTS	arg1
57d72a1347d64ebaaba67baef0750fe4	33804825	PMC8037477	Cell Growth and Metabolism	Cell	Cell Growth and Metabolism	cell culture parameters	Cell Growth	COID093598	RESULTS	arg1
c3ed4c8d221dc5b21e58161622611757	33804825	PMC8037477	Cell Growth and Metabolism	Cell	Cell Growth and Metabolism	biological process	Metabolism	COID291079	RESULTS	arg1
7f8a3324074114d61e1527544b481832	33804825	PMC8037477	osmolarity	osmolarity	osmolarity	process parameters or process control	osmolarity	COID052118	RESULTS	arg0
2b0a957ba82c267b0aa67f7179146c34	33804825	PMC8037477	CHO cell growth rate	rate	CHO cell growth rate	cell culture parameters	cell growth	COID093598	RESULTS	arg1
